year,files,description,city_name,file_urls
2016,"[{'path': 'full/4aef9fdfb9e26bd16693a5121c027ebc27ca6aef.csv', 'checksum': '68a7a5725cd1a3b2916d687b3900ebb9', 'url': 'https://transcal.s3.amazonaws.com/public/export/arroyo-grande-2016.csv'}]",Download Arroyo Grande payroll data for 2016,Arroyo Grande,https://transcal.s3.amazonaws.com/public/export/arroyo-grande-2016.csv
2015,"[{'path': 'full/3fa074d5d0c7b272c6719cdd3a32547428a63b24.csv', 'checksum': '6f63d47fcd8fdfc94ffcb505cebf6273', 'url': 'https://transcal.s3.amazonaws.com/public/export/banning-2015.csv'}]",Download Banning payroll data for 2015,Banning,https://transcal.s3.amazonaws.com/public/export/banning-2015.csv
2015,"[{'path': 'full/61a280b0dc4186ac4894115f7c7eeff9cef37dfd.csv', 'checksum': 'b74f02aceabf9aa55436b6c4a4de1a28', 'url': 'https://transcal.s3.amazonaws.com/public/export/arroyo-grande-2015.csv'}]",Download Arroyo Grande payroll data for 2015,Arroyo Grande,https://transcal.s3.amazonaws.com/public/export/arroyo-grande-2015.csv
2014,"[{'path': 'full/c1e921a38397f7a3d1c682cc2f70e6e7519bff86.csv', 'checksum': '42e16cb0f3487ee902d57befea48744b', 'url': 'https://transcal.s3.amazonaws.com/public/export/arroyo-grande-2014.csv'}]",Download Arroyo Grande payroll data for 2014,Arroyo Grande,https://transcal.s3.amazonaws.com/public/export/arroyo-grande-2014.csv
2013,"[{'path': 'full/ad6cb9fe2bb2cf40e26a80a17a595abf8c07eb9c.csv', 'checksum': 'c6be757efae240d8854c9e28cd0cba3f', 'url': 'https://transcal.s3.amazonaws.com/public/export/arroyo-grande-2013.csv'}]",Download Arroyo Grande payroll data for 2013,Arroyo Grande,https://transcal.s3.amazonaws.com/public/export/arroyo-grande-2013.csv
2016,"[{'path': 'full/9ec3f557718f591a216ef65e41fb257610001185.csv', 'checksum': 'e134f9c642de6ae616e8beec2cda481c', 'url': 'https://transcal.s3.amazonaws.com/public/export/banning-2016.csv'}]",Download Banning payroll data for 2016,Banning,https://transcal.s3.amazonaws.com/public/export/banning-2016.csv
2012,"[{'path': 'full/1e3abb47310b382b043b26971da257728942524b.csv', 'checksum': 'da9221bffb4a1dc969594e2857c6319b', 'url': 'https://transcal.s3.amazonaws.com/public/export/artesia-2012.csv'}]",Download Artesia payroll data for 2012,Artesia,https://transcal.s3.amazonaws.com/public/export/artesia-2012.csv
2014,"[{'path': 'full/b1b1533defbfe63a738385f2dab2a399e7ce93e6.csv', 'checksum': 'dedae89b7922ac4883a0618cb38280dc', 'url': 'https://transcal.s3.amazonaws.com/public/export/bakersfield-2014.csv'}]",Download Bakersfield payroll data for 2014,Bakersfield,https://transcal.s3.amazonaws.com/public/export/bakersfield-2014.csv
2016,"[{'path': 'full/6c36aded77d790783647306e3136ac438f9f4042.csv', 'checksum': '398264bef9b07ffaebefea0bcdf81fca', 'url': 'https://transcal.s3.amazonaws.com/public/export/coachella-2016.csv'}]",Download Coachella payroll data for 2016,Coachella,https://transcal.s3.amazonaws.com/public/export/coachella-2016.csv
2012,"[{'path': 'full/89f4858238addddf1a889bfdb23d5d3c3c423aa8.csv', 'checksum': '59488c2d5339648495d2207d163cacc1', 'url': 'https://transcal.s3.amazonaws.com/public/export/arroyo-grande-2012.csv'}]",Download Arroyo Grande payroll data for 2012,Arroyo Grande,https://transcal.s3.amazonaws.com/public/export/arroyo-grande-2012.csv
2011,"[{'path': 'full/72cb3eaa75f0b212dcae3f64617197733d723be6.csv', 'checksum': 'ec98c6a39486d3a55cf6596c52ff5de2', 'url': 'https://transcal.s3.amazonaws.com/public/export/arroyo-grande-2011.csv'}]",Download Arroyo Grande payroll data for 2011,Arroyo Grande,https://transcal.s3.amazonaws.com/public/export/arroyo-grande-2011.csv
2015,"[{'path': 'full/4cddf36652f09c8295ceb83abed36bf87edcc9e7.csv', 'checksum': 'f652c9e1adf53681a911e3f8a5501ab7', 'url': 'https://transcal.s3.amazonaws.com/public/export/coachella-2015.csv'}]",Download Coachella payroll data for 2015,Coachella,https://transcal.s3.amazonaws.com/public/export/coachella-2015.csv
2011,"[{'path': 'full/2796773f7a683d23b41d847f8f806d89bc35d078.csv', 'checksum': '4175445fd3fc2af72bb80826d19a329b', 'url': 'https://transcal.s3.amazonaws.com/public/export/bakersfield-2011.csv'}]",Download Bakersfield payroll data for 2011,Bakersfield,https://transcal.s3.amazonaws.com/public/export/bakersfield-2011.csv
2011,"[{'path': 'full/7c8492039af98b62b6f2d3acaa9a37b077e36de4.csv', 'checksum': '762b2506b3b9fd0e855192a38cc06aae', 'url': 'https://transcal.s3.amazonaws.com/public/export/coachella-2011.csv'}]",Download Coachella payroll data for 2011,Coachella,https://transcal.s3.amazonaws.com/public/export/coachella-2011.csv
2016,"[{'path': 'full/ff16d056098de8f6a6edf2792eeecd76c3303422.csv', 'checksum': '82c74a1053967c41c09e5675458606cc', 'url': 'https://transcal.s3.amazonaws.com/public/export/paradise-2016.csv'}]",Download Paradise payroll data for 2016,Paradise,https://transcal.s3.amazonaws.com/public/export/paradise-2016.csv
2014,"[{'path': 'full/7db5c9b1d3e561613991d00388f3910d7524597c.csv', 'checksum': '72ea80c031f3be4ff81b1184312c9fa6', 'url': 'https://transcal.s3.amazonaws.com/public/export/coachella-2014.csv'}]",Download Coachella payroll data for 2014,Coachella,https://transcal.s3.amazonaws.com/public/export/coachella-2014.csv
2015,"[{'path': 'full/00782353725c84144ad9d656fc3a9499f8fbef42.csv', 'checksum': 'f824962bea1187f72286b184f901cda7', 'url': 'https://transcal.s3.amazonaws.com/public/export/paradise-2015.csv'}]",Download Paradise payroll data for 2015,Paradise,https://transcal.s3.amazonaws.com/public/export/paradise-2015.csv
2013,"[{'path': 'full/44cd735f39b018725b87025c196428fdbe4d1eb3.csv', 'checksum': '002d2fa8486ba6d7fcc85c249f39b8e2', 'url': 'https://transcal.s3.amazonaws.com/public/export/paradise-2013.csv'}]",Download Paradise payroll data for 2013,Paradise,https://transcal.s3.amazonaws.com/public/export/paradise-2013.csv
2012,"[{'path': 'full/01a3d03ee0ba7acdb41905a9d05ef9a6462bdec3.csv', 'checksum': 'be244a1cd0b5c5bf10ae1d6a8befde42', 'url': 'https://transcal.s3.amazonaws.com/public/export/coachella-2012.csv'}]",Download Coachella payroll data for 2012,Coachella,https://transcal.s3.amazonaws.com/public/export/coachella-2012.csv
2012,"[{'path': 'full/440399dc136116b184f3baf8348f8b8bdaca9cda.csv', 'checksum': '10e306b80dee62b2f8173ad371d5a1b8', 'url': 'https://transcal.s3.amazonaws.com/public/export/paradise-2012.csv'}]",Download Paradise payroll data for 2012,Paradise,https://transcal.s3.amazonaws.com/public/export/paradise-2012.csv
2016,"[{'path': 'full/8c43e3349e57ecefed109bbc712765cffcb04250.csv', 'checksum': '719e4e1da0a241bc60e4109bdfe22c1e', 'url': 'https://transcal.s3.amazonaws.com/public/export/yucca-valley-2016.csv'}]",Download Yucca Valley payroll data for 2016,Yucca Valley,https://transcal.s3.amazonaws.com/public/export/yucca-valley-2016.csv
2013,"[{'path': 'full/de0bb679d4eca4eac5c4a488e4de61f87c93ce1f.csv', 'checksum': 'ecd5a2477ca339de51fb5b3c2913b325', 'url': 'https://transcal.s3.amazonaws.com/public/export/coachella-2013.csv'}]",Download Coachella payroll data for 2013,Coachella,https://transcal.s3.amazonaws.com/public/export/coachella-2013.csv
2014,"[{'path': 'full/3d7f01755df01e6db8208f6f90575cd60e01aa13.csv', 'checksum': 'e783451a50346c5d09820cc016a8bd81', 'url': 'https://transcal.s3.amazonaws.com/public/export/paradise-2014.csv'}]",Download Paradise payroll data for 2014,Paradise,https://transcal.s3.amazonaws.com/public/export/paradise-2014.csv
2014,"[{'path': 'full/40e76130b9e8fe04e72af2174f499c4db8aae176.csv', 'checksum': 'b75def9eb8157b2c2db33e78ced9679e', 'url': 'https://transcal.s3.amazonaws.com/public/export/yucca-valley-2014.csv'}]",Download Yucca Valley payroll data for 2014,Yucca Valley,https://transcal.s3.amazonaws.com/public/export/yucca-valley-2014.csv
2011,"[{'path': 'full/5b4e25162aae437b8ec36318034e32b2ca96e829.csv', 'checksum': 'b7fd8bf136cda883bb62624a954297ad', 'url': 'https://transcal.s3.amazonaws.com/public/export/yucca-valley-2011.csv'}]",Download Yucca Valley payroll data for 2011,Yucca Valley,https://transcal.s3.amazonaws.com/public/export/yucca-valley-2011.csv
2013,"[{'path': 'full/62681bf73c60dddb2843aed0c0b9706df0697d54.csv', 'checksum': '4372de6a91e55c27c05baee4ed608db0', 'url': 'https://transcal.s3.amazonaws.com/public/export/yucca-valley-2013.csv'}]",Download Yucca Valley payroll data for 2013,Yucca Valley,https://transcal.s3.amazonaws.com/public/export/yucca-valley-2013.csv
2015,"[{'path': 'full/406d8b866a7818cab32604f250dae84b1f6bbe3b.csv', 'checksum': 'e2d42e6f0d9dab12378304342bea956a', 'url': 'https://transcal.s3.amazonaws.com/public/export/yucca-valley-2015.csv'}]",Download Yucca Valley payroll data for 2015,Yucca Valley,https://transcal.s3.amazonaws.com/public/export/yucca-valley-2015.csv
2013,"[{'path': 'full/e2e962a7aec8050089b5cb1760c83ba1d1931fff.csv', 'checksum': '3f4dc36137d6a6392e19899b54a744dd', 'url': 'https://transcal.s3.amazonaws.com/public/export/yucaipa-2013.csv'}]",Download Yucaipa payroll data for 2013,Yucaipa,https://transcal.s3.amazonaws.com/public/export/yucaipa-2013.csv
2012,"[{'path': 'full/02b8a7970ab4fd0cff3f4a475f82c7fb811c6fc5.csv', 'checksum': '5d21aee43dc3813cabcda17df1453a2f', 'url': 'https://transcal.s3.amazonaws.com/public/export/yucaipa-2012.csv'}]",Download Yucaipa payroll data for 2012,Yucaipa,https://transcal.s3.amazonaws.com/public/export/yucaipa-2012.csv
2016,"[{'path': 'full/34ed5570a6487504c9808acc7a212fc3c8a21c9b.csv', 'checksum': '7f4c77e007a28d7200709ec9a646979c', 'url': 'https://transcal.s3.amazonaws.com/public/export/yucaipa-2016.csv'}]",Download Yucaipa payroll data for 2016,Yucaipa,https://transcal.s3.amazonaws.com/public/export/yucaipa-2016.csv
2012,"[{'path': 'full/9fd628e9c12c5ee93b53f86f912a7438b2367272.csv', 'checksum': 'a87bb292d39cd82850650551fa0ac69c', 'url': 'https://transcal.s3.amazonaws.com/public/export/yucca-valley-2012.csv'}]",Download Yucca Valley payroll data for 2012,Yucca Valley,https://transcal.s3.amazonaws.com/public/export/yucca-valley-2012.csv
2011,"[{'path': 'full/189fa843783dce7a3646eeda31fb11074237c72d.csv', 'checksum': '710890cabf417f3dbd40854afe61ce16', 'url': 'https://transcal.s3.amazonaws.com/public/export/yucaipa-2011.csv'}]",Download Yucaipa payroll data for 2011,Yucaipa,https://transcal.s3.amazonaws.com/public/export/yucaipa-2011.csv
2015,"[{'path': 'full/c2c8de22512d8e7f432cdb69f010d5306940b6bc.csv', 'checksum': '0767ac2308fe71a00d1df25c50e0757f', 'url': 'https://transcal.s3.amazonaws.com/public/export/yucaipa-2015.csv'}]",Download Yucaipa payroll data for 2015,Yucaipa,https://transcal.s3.amazonaws.com/public/export/yucaipa-2015.csv
2014,"[{'path': 'full/2d27231a7075c2f3700b4ec42f4dd3b1a6294771.csv', 'checksum': '20c44d7aa45c726764d982403cda6aec', 'url': 'https://transcal.s3.amazonaws.com/public/export/yucaipa-2014.csv'}]",Download Yucaipa payroll data for 2014,Yucaipa,https://transcal.s3.amazonaws.com/public/export/yucaipa-2014.csv
2014,"[{'path': 'full/3d80cd736aafe870fb5e0c0eca51b8e9886d7517.csv', 'checksum': '4e648bd713e377a3103aec71e7be04e0', 'url': 'https://transcal.s3.amazonaws.com/public/export/yuba-city-2014.csv'}]",Download Yuba City payroll data for 2014,Yuba City,https://transcal.s3.amazonaws.com/public/export/yuba-city-2014.csv
2015,"[{'path': 'full/f23808d8471de4c6f8e5964b883ccaef19c5d3d3.csv', 'checksum': 'fe7785cdca5db8c9c8ce930b096d2fd0', 'url': 'https://transcal.s3.amazonaws.com/public/export/yreka-2015.csv'}]",Download Yreka payroll data for 2015,Yreka,https://transcal.s3.amazonaws.com/public/export/yreka-2015.csv
2014,"[{'path': 'full/24a649c8828581741bb893c0c4b70af46e2c0b8f.csv', 'checksum': '67772ee83f31ec968bb44dd90b885392', 'url': 'https://transcal.s3.amazonaws.com/public/export/yreka-2014.csv'}]",Download Yreka payroll data for 2014,Yreka,https://transcal.s3.amazonaws.com/public/export/yreka-2014.csv
2016,"[{'path': 'full/5f0380b28b4136e89c36f4139ba0785f6045eb4f.csv', 'checksum': '4aa9b655e42b1bfed78e0753f40d0e4e', 'url': 'https://transcal.s3.amazonaws.com/public/export/yreka-2016.csv'}]",Download Yreka payroll data for 2016,Yreka,https://transcal.s3.amazonaws.com/public/export/yreka-2016.csv
2013,"[{'path': 'full/ac48b99b37b88cf6215b5fc93e960695bca9414d.csv', 'checksum': '0474de7ac3661470f8da0006a5f28b3f', 'url': 'https://transcal.s3.amazonaws.com/public/export/yreka-2013.csv'}]",Download Yreka payroll data for 2013,Yreka,https://transcal.s3.amazonaws.com/public/export/yreka-2013.csv
2013,"[{'path': 'full/7701fb6d2cbdc1280a7cdf735a0466bf071cd8ff.csv', 'checksum': 'ea60664fce835fd3c104d836b14a2f60', 'url': 'https://transcal.s3.amazonaws.com/public/export/yuba-city-2013.csv'}]",Download Yuba City payroll data for 2013,Yuba City,https://transcal.s3.amazonaws.com/public/export/yuba-city-2013.csv
2015,"[{'path': 'full/ffb357004a9c7012d6f4140d183cf8ebb8fa99d8.csv', 'checksum': '363179722843b4d0de4224ba3fe98c40', 'url': 'https://transcal.s3.amazonaws.com/public/export/yuba-city-2015.csv'}]",Download Yuba City payroll data for 2015,Yuba City,https://transcal.s3.amazonaws.com/public/export/yuba-city-2015.csv
2012,"[{'path': 'full/6daafd8a78d7de6fd97157b0c1ace16f65fdf6c8.csv', 'checksum': 'fa9e16caf0c8129a49b426e976743b55', 'url': 'https://transcal.s3.amazonaws.com/public/export/yreka-2012.csv'}]",Download Yreka payroll data for 2012,Yreka,https://transcal.s3.amazonaws.com/public/export/yreka-2012.csv
2011,"[{'path': 'full/6162f13e9a52fef3a66663e655aa0d6ca51f1615.csv', 'checksum': '1a3cbe61795ab2de22840cd0270a1781', 'url': 'https://transcal.s3.amazonaws.com/public/export/yreka-2011.csv'}]",Download Yreka payroll data for 2011,Yreka,https://transcal.s3.amazonaws.com/public/export/yreka-2011.csv
2016,"[{'path': 'full/21ad1975a7c5ff8a38591afe7770c011a92acf06.csv', 'checksum': 'a4e0fca64983ef82bb9d28e8df062caa', 'url': 'https://transcal.s3.amazonaws.com/public/export/yountville-2016.csv'}]",Download Yountville payroll data for 2016,Yountville,https://transcal.s3.amazonaws.com/public/export/yountville-2016.csv
2013,"[{'path': 'full/76a52f7f6bd21dfbeea2a506be5a10564c4bbdba.csv', 'checksum': 'fdc15aeb64e4d4590e93e5fb29f89247', 'url': 'https://transcal.s3.amazonaws.com/public/export/yountville-2013.csv'}]",Download Yountville payroll data for 2013,Yountville,https://transcal.s3.amazonaws.com/public/export/yountville-2013.csv
2012,"[{'path': 'full/207afd05d51eed03fce2868a18354a88dd09546a.csv', 'checksum': 'c6cbfbe98b9bce9a0ec6786f4e38d5dc', 'url': 'https://transcal.s3.amazonaws.com/public/export/yountville-2012.csv'}]",Download Yountville payroll data for 2012,Yountville,https://transcal.s3.amazonaws.com/public/export/yountville-2012.csv
2011,"[{'path': 'full/d10d614d8e702da64f16390e05eef2ea5f0e2434.csv', 'checksum': 'c4c424e3684a594e8375fedb78764a73', 'url': 'https://transcal.s3.amazonaws.com/public/export/yuba-city-2011.csv'}]",Download Yuba City payroll data for 2011,Yuba City,https://transcal.s3.amazonaws.com/public/export/yuba-city-2011.csv
2016,"[{'path': 'full/46ed7c5c5d6d225c827cfd207ccdf7145a829576.csv', 'checksum': 'fdfa9ff3cf4e292fce89f2db9df962ba', 'url': 'https://transcal.s3.amazonaws.com/public/export/yuba-city-2016.csv'}]",Download Yuba City payroll data for 2016,Yuba City,https://transcal.s3.amazonaws.com/public/export/yuba-city-2016.csv
2014,"[{'path': 'full/80faacc46b20b6299c39162a8706731e7155a298.csv', 'checksum': '3303154f923d2445f6fb4d5903c83977', 'url': 'https://transcal.s3.amazonaws.com/public/export/yountville-2014.csv'}]",Download Yountville payroll data for 2014,Yountville,https://transcal.s3.amazonaws.com/public/export/yountville-2014.csv
2011,"[{'path': 'full/ba92b43253eadce68485775405cd8787c742c71b.csv', 'checksum': '3044eff6408af0bd332259bf897b79d1', 'url': 'https://transcal.s3.amazonaws.com/public/export/yountville-2011.csv'}]",Download Yountville payroll data for 2011,Yountville,https://transcal.s3.amazonaws.com/public/export/yountville-2011.csv
2015,"[{'path': 'full/f000da0c8372e67c9f22ca02a4edcd3446e4321f.csv', 'checksum': '9d5ce99702edd5ec0456566b85bd0149', 'url': 'https://transcal.s3.amazonaws.com/public/export/yountville-2015.csv'}]",Download Yountville payroll data for 2015,Yountville,https://transcal.s3.amazonaws.com/public/export/yountville-2015.csv
2016,"[{'path': 'full/3e3b3deb45076c43f0fc7c8c3b694bf2db2ec1a9.csv', 'checksum': '7c0d7f6cbe39c958461a1b46b92d5857', 'url': 'https://transcal.s3.amazonaws.com/public/export/yorba-linda-2016.csv'}]",Download Yorba Linda payroll data for 2016,Yorba Linda,https://transcal.s3.amazonaws.com/public/export/yorba-linda-2016.csv
2016,"[{'path': 'full/5a4266b8cf3d67840a24360b02340ee11977ed3c.csv', 'checksum': 'b1d20af51edb86fe9325a909826bb819', 'url': 'https://transcal.s3.amazonaws.com/public/export/woodside-2016.csv'}]",Download Woodside payroll data for 2016,Woodside,https://transcal.s3.amazonaws.com/public/export/woodside-2016.csv
2015,"[{'path': 'full/ece26c2ffd534d4af613f4a08555ba97e4765930.csv', 'checksum': 'bb7cff81d7821b3ea410bd8f0755a4f9', 'url': 'https://transcal.s3.amazonaws.com/public/export/yorba-linda-2015.csv'}]",Download Yorba Linda payroll data for 2015,Yorba Linda,https://transcal.s3.amazonaws.com/public/export/yorba-linda-2015.csv
2015,"[{'path': 'full/3b09bc4e7ca317cd88fb6bfec12da643c6729278.csv', 'checksum': '9993d018453ed80bd18af382d8d53cef', 'url': 'https://transcal.s3.amazonaws.com/public/export/woodside-2015.csv'}]",Download Woodside payroll data for 2015,Woodside,https://transcal.s3.amazonaws.com/public/export/woodside-2015.csv
2012,"[{'path': 'full/e2678bbaeb5ebde749fc1b9df9663ca11fc7b7ae.csv', 'checksum': '68665ed771b24dc01a4973d9b86c92d7', 'url': 'https://transcal.s3.amazonaws.com/public/export/yuba-city-2012.csv'}]",Download Yuba City payroll data for 2012,Yuba City,https://transcal.s3.amazonaws.com/public/export/yuba-city-2012.csv
2011,"[{'path': 'full/8ca9fd648baa4cb0c5a5069a248781f7da869d0a.csv', 'checksum': 'b4b3503c9014578076bd8c54c35acd8d', 'url': 'https://transcal.s3.amazonaws.com/public/export/yorba-linda-2011.csv'}]",Download Yorba Linda payroll data for 2011,Yorba Linda,https://transcal.s3.amazonaws.com/public/export/yorba-linda-2011.csv
2014,"[{'path': 'full/1f8f1724d8cf8cea94d8b3d4a225725f3c1b5772.csv', 'checksum': '17b4edc900de4d9e0b8b77639769c167', 'url': 'https://transcal.s3.amazonaws.com/public/export/woodside-2014.csv'}]",Download Woodside payroll data for 2014,Woodside,https://transcal.s3.amazonaws.com/public/export/woodside-2014.csv
2012,"[{'path': 'full/5a5b1acd982f077db101998e20e4bb2f872ffc0c.csv', 'checksum': 'cc9d8e511b1b095abbf302c7cbf4f189', 'url': 'https://transcal.s3.amazonaws.com/public/export/yorba-linda-2012.csv'}]",Download Yorba Linda payroll data for 2012,Yorba Linda,https://transcal.s3.amazonaws.com/public/export/yorba-linda-2012.csv
2013,"[{'path': 'full/50009ddf4d19549a65b8e43684bfb5b3cddfaf48.csv', 'checksum': '47c0915be0f45d73dd9a6f6cff1d288f', 'url': 'https://transcal.s3.amazonaws.com/public/export/woodside-2013.csv'}]",Download Woodside payroll data for 2013,Woodside,https://transcal.s3.amazonaws.com/public/export/woodside-2013.csv
2016,"[{'path': 'full/5a854113616dc68623ec4a5eb4e47bce00894490.csv', 'checksum': '0b54d526c20227f3ffa0bfc8bb381ce4', 'url': 'https://transcal.s3.amazonaws.com/public/export/woodland-2016.csv'}]",Download Woodland payroll data for 2016,Woodland,https://transcal.s3.amazonaws.com/public/export/woodland-2016.csv
2013,"[{'path': 'full/cb6d0030b7bee65a1d1ac5f81f5f76ead25db366.csv', 'checksum': 'ccf72449e8f443cba357a1284c272b50', 'url': 'https://transcal.s3.amazonaws.com/public/export/yorba-linda-2013.csv'}]",Download Yorba Linda payroll data for 2013,Yorba Linda,https://transcal.s3.amazonaws.com/public/export/yorba-linda-2013.csv
2014,"[{'path': 'full/1bb1b5677943b073553e0cd76251904b377e615e.csv', 'checksum': '0d6371d0f144b5b987596d99dd49f9ed', 'url': 'https://transcal.s3.amazonaws.com/public/export/woodland-2014.csv'}]",Download Woodland payroll data for 2014,Woodland,https://transcal.s3.amazonaws.com/public/export/woodland-2014.csv
2016,"[{'path': 'full/fd8f58f457cd8d1426864eb696a930633c09aef9.csv', 'checksum': '98a1d949e794c6901d8a15d9358cbaa4', 'url': 'https://transcal.s3.amazonaws.com/public/export/woodlake-2016.csv'}]",Download Woodlake payroll data for 2016,Woodlake,https://transcal.s3.amazonaws.com/public/export/woodlake-2016.csv
2015,"[{'path': 'full/8c0a5ae4fd18e5d9e3d16a407ac5381f64db45f2.csv', 'checksum': '3fc55085d806fc364e7e5195923313b8', 'url': 'https://transcal.s3.amazonaws.com/public/export/woodlake-2015.csv'}]",Download Woodlake payroll data for 2015,Woodlake,https://transcal.s3.amazonaws.com/public/export/woodlake-2015.csv
2014,"[{'path': 'full/8440b0aaabab46868ce9afc630cf245b2abf93fd.csv', 'checksum': '45cf646135e7f51d733966440f82d610', 'url': 'https://transcal.s3.amazonaws.com/public/export/woodlake-2014.csv'}]",Download Woodlake payroll data for 2014,Woodlake,https://transcal.s3.amazonaws.com/public/export/woodlake-2014.csv
